created_date,transaction_id,transaction_type,transaction_amount,user_id,first_login_date
6/16/2023,GDP23061632331058E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632331068E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632331077E,ewallet,208333.3333,65258151,7/30/2022
6/30/2023,GDP23063032420908E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632329077E,ewallet,8333.333333,61019236,9/12/2020
6/19/2023,GDP23061932345816E,ewallet,8333.333333,61019236,9/12/2020
6/26/2023,GDP23062632394330E,ewallet,8333.333333,61019236,9/12/2020
6/24/2023,GDP23062432380250E,ewallet,8333.333333,61019236,9/12/2020
6/17/2023,GDP23061732334998E,ewallet,8333.333333,61019236,9/12/2020
6/18/2023,GDP23061832340651E,ewallet,8333.333333,61019236,9/12/2020
6/23/2023,GDP23062332377974E,ewallet,8333.333333,61019236,9/12/2020
6/25/2023,GDP23062532386610E,ewallet,8333.333333,61019236,9/12/2020
6/21/2023,GDP23062132365256A,apple,9693.75,64329818,6/14/2022
6/25/2023,GDP23062532391219C,card,20833.33333,65480390,10/17/2022
6/26/2023,GDP23062632394111C,card,20833.33333,65480390,10/17/2022
6/24/2023,GDP23062432380221C,card,41666.66667,65480390,10/17/2022
6/21/2023,GDP23062132361536C,card,8333.333333,65480390,10/17/2022
6/19/2023,GDP23061932345957C,card,8333.333333,65480390,10/17/2022
6/18/2023,GDP23061832344111C,card,8333.333333,65480390,10/17/2022
6/20/2023,GDP23062032352318C,card,8333.333333,65480390,10/17/2022
6/25/2023,GDP23062532391237C,card,8333.333333,65480390,10/17/2022
6/26/2023,GDP23062632394114C,card,8333.333333,65480390,10/17/2022
6/23/2023,GDP23062332377026C,card,208333.3333,65480390,10/17/2022
6/28/2023,GDP23062832409936C,card,4166.666667,64145900,3/21/2023
6/9/2023,GDP23060932290915A,apple,9693.75,66481950,6/9/2023
6/9/2023,GDP23060932290925A,apple,9693.75,66481950,6/9/2023
6/1/2023,GDP23060132241769E,ewallet,4166.666667,66299173,5/15/2023
6/2/2023,GDP23060232245946E,ewallet,4166.666667,66299173,5/15/2023
6/3/2023,GDP23060332248941E,ewallet,4166.666667,66299173,5/15/2023
6/10/2023,GDP23061032296654E,ewallet,4166.666667,66299173,5/15/2023
6/3/2023,GDP23060332249451E,ewallet,8333.333333,66299173,5/15/2023
6/3/2023,GDP23060332249815E,ewallet,8333.333333,66299173,5/15/2023
6/12/2023,GDP23061232307510E,ewallet,208333.3333,66299173,5/15/2023
6/19/2023,GDP23061932350965E,ewallet,20833.33333,66299173,5/15/2023
6/16/2023,GDP23061632332430E,ewallet,41666.66667,66299173,5/15/2023
6/19/2023,GDP23061932351519E,ewallet,41666.66667,66299173,5/15/2023
6/18/2023,GDP23061832340833E,ewallet,208333.3333,66299173,5/15/2023
6/9/2023,GDP23060932289017G,google,9693.75,66412909,5/29/2023
6/16/2023,GDP23061632330546E,ewallet,208333.3333,66174123,4/14/2023
6/1/2023,GDP23060132236266E,ewallet,83333.33333,66174123,4/14/2023
6/1/2023,GDP23060132236267E,ewallet,20833.33333,66174123,4/14/2023
6/1/2023,GDP23060132236269E,ewallet,4166.666667,66174123,4/14/2023
6/8/2023,GDP23060832277187E,ewallet,125000,66174123,4/14/2023
6/3/2023,GDP23060332247711E,ewallet,208333.3333,66174123,4/14/2023
6/24/2023,GDP23062432382667E,ewallet,41666.66667,66174123,4/14/2023
6/24/2023,GDP23062432382672E,ewallet,41666.66667,66174123,4/14/2023
6/23/2023,GDP23062332373305E,ewallet,208333.3333,66174123,4/14/2023
6/12/2023,GDP23061232307030E,ewallet,83333.33333,62357328,2/17/2021
6/12/2023,GDP23061232307247E,ewallet,20833.33333,62357328,2/17/2021
6/13/2023,GDP23061332310682E,ewallet,20833.33333,62357328,2/17/2021
6/11/2023,GDP23061132302325E,ewallet,4166.666667,62357328,2/17/2021
6/11/2023,GDP23061132297408E,ewallet,8333.333333,62357328,2/17/2021
6/22/2023,GDP23062232368489G,google,9693.75,66506857,6/22/2023
6/23/2023,GDP23062332379827G,google,9693.75,65347115,6/23/2023
6/15/2023,GDP23061532324259C,card,83333.33333,66088024,2/23/2023
6/11/2023,GDP23061132297982G,google,9693.75,66088024,2/23/2023
6/11/2023,GDP23061132300027G,google,9693.75,66088024,2/23/2023
6/14/2023,GDP23061432318757G,google,9693.75,66088024,2/23/2023
6/15/2023,GDP23061532325332G,google,9693.75,66088024,2/23/2023
6/28/2023,GDP23062832411510G,google,9693.75,66088024,2/23/2023
6/28/2023,GDP23062832411507G,google,19485.41667,66088024,2/23/2023
6/26/2023,GDP23062632396811G,google,19485.41667,66088024,2/23/2023
